#,ID Code,Type,Label,Level,Description,Count Up,Coordinates - Row,Coordinates - Column,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
200,I19008,Metric,ROA Performance Gap,Sector,Insurance,No,158,61,0.1,0.19,0.18,0.33,0.17,0.2,0.12,0.1,0.11,0.21,0.14,0.12,0.12,0.12,0.12,0.11,0.13,0.12,0.17,0.27,0.27,0.37,0.24,0.2,0.23,0.29,0.26,0.3,0.2,0.17,0.18,0.15,0.14,0.17,0.17,0.27,0.31,0.24,0.26,0.17,0.22,0.13,0,0,0.06,0.04,0.05,0.04,0.05,0.05,0.04,,,,,
201,I19009,Metric,ROA Performance Gap,Sector,Life Sciences,No,158,61,0.12,0.13,0.12,0.13,0.14,0.14,0.16,0.12,0.14,0.15,0.24,0.2,0.13,0.16,0.15,0.15,0.23,0.36,0.39,0.71,0.67,0.77,1.24,0.76,0.71,0.78,0.66,0.7,0.83,0.79,1.07,0.77,0.94,1.18,1.15,1.18,1.08,1.21,1.07,1.07,1.09,1.01,1.05,2.59,0.11,0.1,1.3,1.2,1.86,1.31,1.19,,,,,
202,I19010,Metric,ROA Performance Gap,Sector,Media & Entertainment,No,158,61,0.15,0.18,0.16,0.17,0.23,0.31,0.18,0.15,0.24,0.38,0.27,0.19,0.22,0.22,0.32,0.19,0.39,0.26,0.51,0.53,0.71,0.62,0.69,0.59,0.7,0.42,0.52,0.13,0.59,0.54,0.55,0.64,0.59,0.81,0.74,0.94,0.1,-0.54,0.52,0.51,0.57,0.31,0,0,0.25,0.17,0.16,0.22,0.25,0.16,0.15,,,,,
203,I19011,Metric,ROA Performance Gap,Sector,Process & Industrial Products,No,158,61,0.09,0.09,0.09,0.08,0.09,0.1,0.09,0.09,0.09,0.1,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.18,0.16,0.17,0.21,0.36,0.2,0.22,0.18,0.22,0.24,0.11,0.18,0.16,0.17,0.16,0.18,0.2,0.2,0.36,0.41,0.26,0.3,0.26,0.25,0.2,0.22,0.27,0.08,0.09,0.19,0.17,0.2,0.19,0.22,,,,,
204,I19012,Metric,ROA Performance Gap,Sector,Professional Service Firms,No,158,61,0.13,0.13,0.16,0.13,0.23,0.1,0.08,0.03,0.04,0.26,0.17,0.38,0.34,0.3,0.61,0.41,0.2,0.53,0.19,0.53,1.07,0.74,0.55,1.5,0.82,0.91,0.47,0.17,0.67,0.67,0.69,0.56,0.57,1.15,1.43,0.77,1,0.83,0.94,0.69,0.59,0.73,0.77,0.76,0.09,0.12,0.69,0.65,0.75,0.63,0.63,,,,,
205,I19013,Metric,ROA Performance Gap,Sector,Retail,No,158,61,0.09,0.08,0.08,0.08,0.09,0.1,0.09,0.09,0.09,0.16,0.13,0.12,0.12,0.11,0.1,0.14,0.15,0.14,0.13,0.14,0.16,0.15,0.16,0.16,0.25,0.3,0.26,0.17,0.17,0.16,0.18,0.19,0.25,0.29,0.31,0.35,0.32,0.21,0.17,0.12,0.15,0.15,0.18,0.3,0.06,0.08,0.2,0.18,0.22,0.18,0.22,,,,,
206,I19014,Metric,ROA Performance Gap,Sector,Technology,No,158,61,0.1,0.09,0.11,0.15,0.28,0.31,0.23,0.2,0.18,0.19,0.16,0.15,0.14,0.14,0.12,0.12,0.19,0.33,0.41,0.61,0.56,0.44,0.41,0.4,0.35,0.45,0.36,0.4,0.58,0.43,0.57,0.75,0.98,1.04,0.87,1.87,2.46,0.99,0.6,0.61,0.59,0.48,0.49,0.65,0.14,0.12,0.45,0.43,0.67,0.58,0.61,,,,,
207,I19015,Metric,ROA Performance Gap,Sector,Telecommunications,No,158,61,0.06,0.07,0.07,0.07,0.06,0.08,0.11,0.06,0.06,0.08,0.09,0.13,0.09,0.06,0.07,0.07,0.06,0.1,0.06,0.13,0.22,0.24,0.25,0.27,0.22,0.27,0.26,0.23,0.12,0.11,0.06,0.34,0.32,0.46,0.47,0.73,1.56,0.88,0.56,0.37,0.27,0.32,0.57,0.37,0.07,0.08,0.16,0.21,0.21,0.17,0.15,,,,,
208,I19016,Metric,ROA Performance Gap,Sub-Sector,Automotive - Suppliers,No,158,61,0.07,0.08,0.08,0.08,0.09,0.1,0.1,0.09,0.07,0.08,0.08,0.08,0.09,0.16,0.1,0.12,0.14,0.19,0.14,0.08,0.14,0.13,0.08,0.12,0.13,0.22,0.22,0.17,0.18,0.14,0.34,0.2,0.15,0.11,0.18,0.38,0.28,0.16,0.19,0.31,0.24,0.34,0.27,0.63,0.06,0.12,0.17,0.3,0.48,0.46,0.13,,,,,
209,I19017,Metric,ROA Performance Gap,Sub-Sector,Automotive - PC OEMs,No,158,61,0.12,0.14,0.12,0.11,0.09,0.07,0.09,0.08,0.08,0.1,0.11,0.13,0.11,0.12,0.22,0.35,0.19,0.33,0.22,0.14,0.13,0.11,0.06,0.06,0.09,0.05,0.09,0.14,0.08,0.08,0.09,0.06,0.06,0.09,0.16,0.04,0.06,0.06,0.07,0.07,0.07,0.12,0.15,0.15,0.05,0.04,0.29,0.39,0.48,0.14,0.19,,,,,
210,I19018,Metric,ROA Performance Gap,Sub-Sector,Automotive - CV OEMs,No,158,61,0.14,0.13,0.11,0.08,0.08,0.09,0.06,0.09,0.1,0.08,0.09,0.07,0.14,0.14,0.18,0.17,0.18,0.21,0.36,0.23,0.34,0.4,0.14,0.12,0.15,0.29,0.13,0.19,0.11,0.12,0.14,0.11,0.12,0.13,0.08,0.1,0.1,0.08,0.09,0.08,0.07,0.09,0.07,0.09,0.04,0.02,0.08,0.08,0.06,0.18,0.12,,,,,
211,I19019,Metric,ROA Performance Gap,Sub-Sector,Banking & Financial Services - Banking,No,158,61,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,,,,,
212,I19020,Metric,ROA Performance Gap,Sub-Sector,Banking & Financial Services - Securities,No,158,61,0.08,0.07,0.08,0.08,0.07,0.06,0.04,0.04,0.05,0.12,0.07,0.05,0.06,0.06,0.06,0.08,0.07,0.08,0.1,0.47,0.1,0.12,0.12,0.21,0.48,0.19,0.07,0.08,0.1,0.1,0.15,0.09,0.12,0.38,0.14,0.39,0.71,0.47,0.15,0.11,0.09,0.11,0.11,0.27,0.04,0.03,0.15,0.11,0.07,0.06,0.09,,,,,
213,I19021,Metric,ROA Performance Gap,Sub-Sector,"Consumer Products - Food, Beverages and Food Processing",No,158,61,0.1,0.1,0.1,0.09,0.09,0.1,0.11,0.09,0.09,0.13,0.12,0.11,0.12,0.11,0.1,0.09,0.13,0.12,0.12,0.11,0.13,0.13,0.25,0.22,0.16,0.14,0.16,0.17,0.16,0.12,0.19,0.26,0.3,0.14,0.16,0.19,0.35,0.23,0.32,0.22,0.16,0.18,0.18,0.31,0.09,0.08,0.18,0.18,0.33,0.19,0.21,,,,,
214,I19022,Metric,ROA Performance Gap,Sub-Sector,"Consumer Products - Apparel, Textile, Footwear, Accessories and Cosmetics",No,158,61,0.11,0.11,0.12,0.12,0.13,0.14,0.16,0.15,0.13,0.15,0.14,0.15,0.16,0.15,0.21,0.16,0.2,0.17,0.13,0.15,0.18,0.2,0.2,0.19,0.2,0.23,0.19,0.28,0.28,0.24,0.28,0.3,0.29,0.34,0.3,0.28,0.33,0.34,0.32,0.28,0.29,0.23,0.24,0.42,0.12,0.11,0.26,0.23,0.31,0.31,0.36,,,,,
215,I19023,Metric,ROA Performance Gap,Sub-Sector,Consumer Products - Personal and Household Goods,No,158,61,0.11,0.13,0.11,0.1,0.1,0.14,0.1,0.1,0.11,0.19,0.22,0.17,0.16,0.16,0.22,0.17,0.12,0.15,0.13,0.13,0.18,0.18,0.19,0.17,0.17,0.21,0.17,0.15,0.1,0.15,0.14,0.16,0.29,0.2,0.16,0.3,0.26,0.13,0.15,0.22,0.17,0.18,0.17,0.32,0.06,0.05,0.16,0.15,0.12,0.21,0.09,,,,,
216,I19024,Metric,ROA Performance Gap,Sub-Sector,Health Care Services - Plans,No,158,61,,,,,,,0.32,0.08,0.13,0.1,0.1,0.19,0.1,0.09,0.11,0.1,0.08,0.39,0.1,0.16,0.15,0.25,0.31,0.38,0.15,0.13,0.16,0.15,0.17,0.16,0.13,0.25,0.27,0.44,0.47,0.28,0.1,0.13,0.14,0.08,0.06,0.06,0.06,0.05,0.04,0.03,0.06,0.06,0.05,0.05,0.03,,,,,
217,I19025,Metric,ROA Performance Gap,Sub-Sector,Health Care Services - Providers,No,158,61,0.03,0.14,0.1,0.06,0.05,0.07,0.08,0.09,0.09,0.09,0.1,0.09,0.08,0.09,0.14,0.13,0.17,0.17,0.21,0.25,0.27,0.31,0.4,0.24,0.33,0.25,0.22,0.28,0.37,0.41,0.48,0.48,0.3,0.38,0.75,0.62,0.71,0.38,0.22,0.24,0.2,0.26,0.23,0.21,0.07,0.09,0.41,0.25,0.58,0.41,0.56,,,,,
218,I19026,Metric,ROA Performance Gap,Sub-Sector,Insurance - Life Insurance,No,158,61,0.01,0.04,0.03,0.02,0.02,0.03,0.01,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.1,0.01,0.02,0.01,0.02,0.01,0.01,0.01,,,,,
219,I19027,Metric,ROA Performance Gap,Sub-Sector,Insurance - P&C Insurance,No,158,61,0.07,0.21,0.11,0.09,0.11,0.06,0.04,0.06,0.03,0.15,0.03,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.07,0.07,0.07,0.05,0.06,0.05,0.06,0.07,0.06,0.08,0.06,0.06,0.07,0.08,0.07,0.06,0.07,0.09,0.08,0.07,0.09,0.07,0.07,0.07,0.06,0.17,0.06,0.04,0.06,0.04,0.05,0.05,0.04,,,,,
220,I19028,Metric,ROA Performance Gap,Sub-Sector,Insurance - Brokers,No,158,61,0.14,0.15,0.18,0.21,0.17,0.17,0.14,0.13,0.14,0.27,0.22,0.22,0.24,0.18,0.07,0.11,0.15,0.16,0.17,0.21,0.29,0.66,0.42,0.34,0.56,0.47,0.19,0.38,0.46,0.14,0.16,0.27,0.23,0.4,0.34,0.83,1.77,0.56,0.52,0.42,0.11,0.08,0.18,0.3,0.05,0.09,0.21,0.11,0.12,0.09,0.13,,,,,
221,I19029,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Publications & Print,No,158,61,0.11,0.12,0.13,0.13,0.13,0.13,0.11,0.09,0.11,0.16,0.14,0.21,0.13,0.12,0.11,0.12,0.14,0.12,0.15,0.17,0.14,0.15,0.2,0.17,0.23,0.15,0.19,0.14,0.16,0.19,0.21,0.29,0.38,0.26,0.28,0.4,0.41,0.32,0.16,0.2,0.21,0.21,0.37,0.67,0.45,0.09,0.16,0.16,0.42,0.11,0.17,,,,,
222,I19030,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Recorded Music,No,158,61,0.07,0.03,0.03,0.03,0.15,0.03,0.13,0.04,0.18,0.56,0.14,0.13,0.1,0.07,0.25,0.25,0.31,0.5,0.32,0.25,0.12,0.04,0.1,0.56,0.11,0.24,0.5,0.63,0.29,1.38,0.22,0.31,1.2,0.37,0.66,0.36,0.83,2.44,96.33,27.72,0.5,0.01,0.2,0.02,0,0.07,4.81,0,2.59,0.91,0,,,,,
223,I19031,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Cable & Broadcasting,No,158,61,0.07,0.09,0.07,0.08,0.1,0.11,0.08,0.09,0.12,0.16,0.13,0.11,0.11,0.1,0.1,0.14,0.18,0.2,0.2,0.22,0.2,0.18,0.17,0.21,0.24,0.26,0.29,0.41,0.28,0.24,0.21,0.27,0.31,0.36,0.34,0.25,0.63,0.41,0.21,0.24,0.24,0.18,0.26,0.57,0.13,0.12,0.13,0.22,0.24,0.12,0.11,,,,,
224,I19032,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Advertising,No,158,61,0.08,0.08,0.09,0.09,0.07,0.09,0.15,0.06,0.06,0.13,0.1,0.06,0.06,0.05,0.05,0.03,0.06,0.06,0.03,0.15,0.11,0.76,0.07,0.14,0.31,0.14,0.65,0.73,0.32,0.11,0.19,0.25,0.87,0.68,0.44,0.59,0.32,0.37,0.21,0.32,0.46,0.36,0.55,0.43,0.12,0.74,0.22,0.28,0.38,0.41,0.23,,,,,
225,I19033,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Electronic Information,No,158,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.08,0.1,0.09,0.22,0.12,0.14,,,,,
226,I19034,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Film & Entertainment,No,158,61,0.08,0.05,0.05,0.08,0.15,0.32,0.16,0.08,0.21,0.24,0.17,0.12,0.09,0.09,0.15,0.36,0.36,0.31,0.59,0.24,0.39,0.5,0.74,0.41,0.68,0.31,0.36,0.19,0.44,0.3,0.3,0.54,0.6,0.81,3.36,1.95,6.68,6.64,5.27,3.41,1.87,0.99,3.98,1.27,0.38,0.12,0.78,0.12,1.16,0.2,0.46,,,,,
227,I19035,Metric,ROA Performance Gap,Sub-Sector,Media & Entertainment - Films/Recreation,No,158,61,0.74,0.1,0.22,0.13,0.05,0.14,0.13,0.18,0.08,0.12,0.13,0.16,0.21,0.34,0.28,0.19,0.11,0.26,0.31,0.11,0.07,0.08,0.07,0.09,0.16,0.31,0.11,0.11,0.14,3.08,0.22,0.19,0.26,0.15,0.35,0.54,0.24,0.34,0.43,0.08,0.08,0.06,0.37,0.18,0.01,0.05,0.06,0.09,0.07,0.04,0.04,,,,,
228,I19036,Metric,ROA Performance Gap,Sub-Sector,Retail - Retail,No,158,61,0.09,0.08,0.08,0.08,0.09,0.1,0.09,0.09,0.09,0.16,0.13,0.12,0.12,0.11,0.1,0.14,0.15,0.14,0.13,0.14,0.16,0.15,0.16,0.16,0.26,0.3,0.26,0.17,0.17,0.16,0.19,0.19,0.25,0.29,0.31,0.35,0.32,0.21,0.17,0.12,0.15,0.15,0.17,0.31,0.06,0.08,0.4,0.36,0.4,0.35,0.4,,,,,
229,I19037,Metric,ROA Performance Gap,Sub-Sector,Technology - Technology,No,158,61,0.1,0.11,0.12,0.15,0.3,0.31,0.22,0.2,0.19,0.2,0.17,0.16,0.14,0.14,0.13,0.12,0.19,0.35,0.42,0.62,0.56,0.43,0.43,0.39,0.4,0.46,0.38,0.41,0.61,0.43,0.57,0.76,0.97,1.07,0.92,1.76,2.47,0.99,0.67,0.61,0.59,0.56,0.5,0.83,0.14,0.12,0.89,0.86,1.34,1.16,1.23,,,,,
230,I19038,Metric,ROA Performance Gap,Sub-Sector,Telecommunications - Equipment Providers,No,158,61,0.13,0.16,0.14,0.09,0.12,0.23,0.19,0.11,0.13,0.17,0.12,0.12,0.43,0.16,0.11,0.14,0.11,0.19,0.29,0.48,0.33,0.53,0.51,0.35,0.42,0.53,0.35,0.39,0.47,0.44,0.48,0.49,0.46,0.95,0.73,1.29,1.9,1.64,0.6,0.55,0.43,0.34,0.64,0.6,0.07,0.15,0.29,0.34,0.84,0.4,0.37,,,,,
231,I19039,Metric,ROA Performance Gap,Sub-Sector,Telecommunications - Wireless,No,158,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.1,0.11,0.11,0.13,0.13,0.1,,,,,
232,I19040,Metric,ROA Performance Gap,Sub-Sector,Telecommunications - Wireline,No,158,61,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.06,0.06,0.06,0.08,0.06,0.08,0.09,0.1,0.12,0.16,0.23,0.23,0.27,0.34,0.35,0.68,0.64,0.64,0.38,0.26,0.19,0.21,0.17,0.1,0.06,0.05,0.12,0.12,0.08,0.1,0.11,,,,,
233,I19041,Supporting Data,ROA - Top Quartile,Economy,Economy,No,158,61,0.13,0.13,0.12,0.11,0.1,0.09,0.1,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.07,0.08,0.1,0.1,0.11,0.12,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.09,0.08,,,,,
234,I19042,Supporting Data,ROA - Top Quartile,Sector,Aerospace & Defense,No,158,61,0.11,0.12,0.11,0.09,0.08,0.05,0.06,0.07,0.07,0.07,0.11,0.1,0.08,0.09,0.11,0.11,0.13,0.08,0.1,0.12,0.11,0.07,0.08,0.06,0.06,0.08,0.09,0.06,0.06,0.06,0.07,0.08,0.13,0.13,0.08,0.11,0.08,0.08,0.1,0.07,0.08,0.08,0.12,0.1,0.09,0.08,0.09,0.09,0.11,0.09,0.1,,,,,
235,I19043,Supporting Data,ROA - Top Quartile,Sector,Automotive,No,158,61,0.16,0.14,0.12,0.12,0.11,0.08,0.1,0.12,0.11,0.09,0.09,0.11,0.12,0.11,0.1,0.09,0.08,0.06,0.08,0.12,0.09,0.09,0.09,0.09,0.1,0.06,0.05,0.11,0.13,0.14,0.12,0.1,0.09,0.09,0.1,0.07,0.05,0.06,0.06,0.08,0.08,0.09,0.08,0.11,0.04,0.1,0.11,0.07,0.08,0.1,0.09,,,,,
236,I19044,Supporting Data,ROA - Top Quartile,Sector,Aviation & Transport Services,No,158,61,0.12,0.12,0.11,0.08,0.07,0.07,0.09,0.1,0.09,0.1,0.12,0.11,0.09,0.08,0.07,0.09,0.11,0.08,0.07,0.09,0.07,0.08,0.07,0.09,0.08,0.08,0.06,0.07,0.03,0.08,0.09,0.08,0.09,0.09,0.07,0.1,0.07,0.06,0.11,0.12,0.1,0.45,0.11,0.09,0.07,0.07,0.08,0.08,0.09,0.08,0.11,,,,,
237,I19045,Supporting Data,ROA - Top Quartile,Sector,Banking & Financial Institutions,No,158,61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
238,I19046,Supporting Data,ROA - Top Quartile,Sector,Consumer Products,No,158,61,0.13,0.12,0.13,0.12,0.11,0.11,0.12,0.12,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.1,0.11,0.11,0.13,0.11,0.11,0.12,0.14,0.11,0.12,0.11,0.1,0.11,0.12,0.12,0.12,0.14,0.13,0.12,0.14,0.14,0.14,0.14,0.12,0.13,0.12,,,,,
239,I19047,Supporting Data,ROA - Top Quartile,Sector,Energy,No,158,61,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.08,0.08,0.08,0.07,0.09,0.1,0.09,0.07,0.07,0.07,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.05,0.06,0.06,0.06,0.07,0.08,0.06,0.06,0.1,0.09,0.07,0.09,0.1,0.12,0.12,0.11,0.12,0.07,0.08,0.09,0.08,0.07,0.07,0.05,,,,,
240,I19048,Supporting Data,ROA - Top Quartile,Sector,Health Care Services,No,158,61,0.1,0.15,0.11,0.05,0.05,0.05,0.06,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.08,0.08,0.09,0.09,0.06,0.13,0.09,0.13,0.13,0.12,0.12,0.1,0.09,0.07,0.07,0.08,0.07,0.07,0.09,0.13,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.08,0.07,0.06,0.06,0.05,,,,,
241,I19049,Supporting Data,ROA - Top Quartile,Sector,Insurance,No,158,61,0.13,0.25,0.25,0.41,0.24,0.25,0.2,0.18,0.18,0.2,0.19,0.19,0.2,0.22,0.22,0.19,0.19,0.16,0.16,0.19,0.18,0.26,0.25,0.24,0.21,0.2,0.2,0.21,0.21,0.2,0.18,0.19,0.19,0.19,0.16,0.19,0.16,0.17,0.22,0.19,0.18,0.2,0,0,0.06,0.05,0.03,0.04,0.06,0.05,0.05,,,,,
242,I19050,Supporting Data,ROA - Top Quartile,Sector,Life Sciences,No,158,61,0.18,0.19,0.17,0.15,0.14,0.13,0.14,0.15,0.14,0.13,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.13,0.12,0.13,0.12,0.12,0.13,0.14,0.13,0.15,0.16,0.15,0.12,0.12,0.11,0.13,0.14,0.12,0.13,0.13,0.11,0.13,0.11,0.11,0.11,0.12,0.1,0.11,0.12,0.12,0.1,0.09,0.08,0.08,0.07,,,,,
243,I19051,Supporting Data,ROA - Top Quartile,Sector,Media & Entertainment,No,158,61,0.24,0.28,0.23,0.23,0.19,0.18,0.16,0.18,0.19,0.2,0.19,0.19,0.22,0.24,0.34,0.23,0.27,0.24,0.24,0.21,0.27,0.27,0.22,0.2,0.24,0.19,0.12,-0.01,0.22,0.23,0.21,0.2,0.2,0.22,0.25,0.25,-0.65,-1.15,0.16,0.18,0.27,0.18,0,0,0.25,0.19,0.11,0.13,0.17,0.09,0.08,,,,,
244,I19052,Supporting Data,ROA - Top Quartile,Sector,Process & Industrial Products,No,158,61,0.13,0.13,0.12,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.1,0.09,0.12,0.1,0.09,0.1,0.12,0.1,0.1,0.09,0.09,0.1,0.11,0.12,0.11,0.11,0.08,0.08,0.11,0.07,0.07,0.08,0.11,0.11,0.15,0.12,0.12,0.09,0.12,0.12,0.11,0.1,0.09,0.1,,,,,
245,I19053,Supporting Data,ROA - Top Quartile,Sector,Professional Service Firms,No,158,61,0.16,0.12,0.18,0.17,0.27,0.09,0.1,0.06,0.07,0.1,0.08,0.09,0.1,0.09,0.09,0.12,-0.02,0.13,0.07,0.07,0.09,0.09,0.09,0.14,0.15,0.11,0.1,0.02,0.13,0.11,0.18,0.09,0.07,0.1,0.2,0.19,0.12,0.08,0.1,0.09,0.1,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.15,0.13,0.14,,,,,
246,I19054,Supporting Data,ROA - Top Quartile,Sector,Retail,No,158,61,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.12,0.12,0.11,0.11,0.09,0.13,0.12,0.14,0.13,0.13,0.12,,,,,
247,I19055,Supporting Data,ROA - Top Quartile,Sector,Technology,No,158,61,0.13,0.13,0.12,0.13,0.12,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.14,0.15,0.13,0.13,0.11,0.13,0.14,0.15,0.12,0.09,0.1,0.13,0.11,0.12,0.11,0.14,0.14,0.14,0.15,0.15,0.14,0.11,0.12,0.12,0.06,0.08,0.12,0.11,0.13,0.13,0.13,0.13,0.12,0.16,0.15,0.14,0.12,0.11,0.11,,,,,
248,I19056,Supporting Data,ROA - Top Quartile,Sector,Telecommunications,No,158,61,0.1,0.11,0.11,0.1,0.08,0.07,0.07,0.08,0.09,0.1,0.11,0.12,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.08,0.08,0.09,0.09,0.08,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.08,0.05,0.08,0.17,0.1,0.12,0.11,0.12,0.11,0.09,0.11,0.1,0.09,0.1,0.1,0.1,,,,,
249,I19057,Supporting Data,ROA - Top Quartile,Sub-Sector,Automotive - Suppliers,No,158,61,0.11,0.11,0.11,0.1,0.12,0.1,0.11,0.12,0.1,0.09,0.09,0.11,0.11,0.12,0.1,0.07,0.08,0.09,0.12,0.11,0.12,0.11,0.07,0.09,0.09,0.08,0.1,0.13,0.15,0.15,0.14,0.19,0.1,0.08,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.09,0.13,0.02,0.14,0.12,0.1,0.09,0.12,0.09,,,,,
250,I19058,Supporting Data,ROA - Top Quartile,Sub-Sector,Automotive - PC OEMs,No,158,61,0.14,0.14,0.12,0.12,0.11,0.05,0.11,0.12,0.12,0.1,0.06,0.12,0.12,0.11,0.09,0.1,0.06,0.06,0.08,0.15,0.11,0.1,0.1,0.09,0.1,0.04,0.04,0.1,0.05,0.08,0.07,0.07,0.06,0.09,0.12,0.06,0.05,0.06,0.06,0.08,0.06,0.09,0.05,0.06,0.06,0.07,0.08,0.06,0.05,0.05,0.08,,,,,
251,I19059,Supporting Data,ROA - Top Quartile,Sub-Sector,Automotive - CV OEMs,No,158,61,0.15,0.13,0.11,0.08,0.09,0.08,0.07,0.11,0.1,0.07,0.1,0.09,0.09,0.11,0.09,0.09,0.07,0.04,0.03,0.02,0.03,0.02,0.05,0.13,0.09,0.06,0.05,0.09,0.11,0.14,0.14,0.11,0.14,0.13,0.09,0.08,0.06,0.07,0.08,0.09,0.07,0.12,0.1,0.12,0.03,0.04,0.11,0.11,0.07,0.11,0.06,,,,,
252,I19060,Supporting Data,ROA - Top Quartile,Sub-Sector,Banking & Financial Services - Banking,No,158,61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,
253,I19061,Supporting Data,ROA - Top Quartile,Sub-Sector,Banking & Financial Services - Securities,No,158,61,0.08,0.08,0.09,0.09,0.06,0.05,0.05,0.04,0.04,0.08,0.07,0.05,0.05,0.05,0.06,0.08,0.07,0.09,0.11,0.06,0.1,0.12,0.08,0.07,0.05,0.04,0.07,0.08,0.1,0.06,0.15,0.09,0.09,0.1,0.1,0.09,0.05,0.06,0.07,0.11,0.1,0.12,0.1,0.04,0.05,0.03,0.04,0.04,0.07,0.06,0.08,,,,,
254,I19062,Supporting Data,ROA - Top Quartile,Sub-Sector,"Consumer Products - Food, Beverages and Food Processing",No,158,61,0.12,0.12,0.12,0.11,0.1,0.11,0.11,0.1,0.1,0.1,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.15,0.11,0.12,0.11,0.1,0.11,0.1,0.11,0.12,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.13,0.12,,,,,
